tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,693.459164,213.880593,0.000000,0.010000,0.010000,0.000000
yellow,694.382833,210.012623,0.000000,0.010000,0.010000,0.000000
yellow,694.732311,206.097366,0.000000,0.010000,0.010000,0.000000
yellow,694.490527,202.317957,0.000000,0.010000,0.010000,0.000000
yellow,693.642373,198.887211,0.000000,0.010000,0.010000,0.000000
yellow,692.234883,195.998726,0.000000,0.010000,0.010000,0.000000
yellow,690.299630,193.732167,0.000000,0.010000,0.010000,0.000000
yellow,687.749535,192.074394,0.000000,0.010000,0.010000,0.000000
yellow,684.448777,191.057595,0.000000,0.010000,0.010000,0.000000
yellow,679.978080,190.643192,0.000000,0.010000,0.010000,0.000000
yellow,672.261306,190.429310,0.000000,0.010000,0.010000,0.000000
yellow,664.458330,190.490009,0.000000,0.010000,0.010000,0.000000
yellow,656.625295,190.755887,0.000000,0.010000,0.010000,0.000000
yellow,648.790992,191.199316,0.000000,0.010000,0.010000,0.000000
yellow,640.982201,191.815926,0.000000,0.010000,0.010000,0.000000
yellow,633.243955,192.624723,0.000000,0.010000,0.010000,0.000000
yellow,625.740507,193.702338,0.000000,0.010000,0.010000,0.000000
yellow,619.314601,195.310791,0.000000,0.010000,0.010000,0.000000
yellow,613.685176,198.112547,0.000000,0.010000,0.010000,0.000000
yellow,610.921088,200.355779,0.000000,0.010000,0.010000,0.000000
yellow,608.649450,203.144008,0.000000,0.010000,0.010000,0.000000
yellow,606.838096,206.517434,0.000000,0.010000,0.010000,0.000000
yellow,605.470056,210.372464,0.000000,0.010000,0.010000,0.000000
yellow,603.876177,217.943727,0.000000,0.010000,0.010000,0.000000
yellow,601.930185,226.210292,0.000000,0.010000,0.010000,0.000000
yellow,599.251562,234.469062,0.000000,0.010000,0.010000,0.000000
yellow,595.602902,242.546995,0.000000,0.010000,0.010000,0.000000
yellow,590.924646,250.118021,0.000000,0.010000,0.010000,0.000000
yellow,585.717371,256.709206,0.000000,0.010000,0.010000,0.000000
yellow,580.618388,262.908888,0.000000,0.010000,0.010000,0.000000
yellow,575.477978,269.098611,0.000000,0.010000,0.010000,0.000000
yellow,570.283009,275.265301,0.000000,0.010000,0.010000,0.000000
yellow,565.010246,281.400704,0.000000,0.010000,0.010000,0.000000
yellow,559.615748,287.496696,0.000000,0.010000,0.010000,0.000000
yellow,553.995649,293.550446,0.000000,0.010000,0.010000,0.000000
yellow,547.602856,299.659186,0.000000,0.010000,0.010000,0.000000
yellow,542.624823,303.175856,0.000000,0.010000,0.010000,0.000000
yellow,537.430199,305.822033,0.000000,0.010000,0.010000,0.000000
yellow,528.932605,308.782609,0.000000,0.010000,0.010000,0.000000
yellow,520.285148,310.569514,0.000000,0.010000,0.010000,0.000000
yellow,511.386744,311.258923,0.000000,0.010000,0.010000,0.000000
yellow,503.299582,311.226065,0.000000,0.010000,0.010000,0.000000
yellow,495.084363,311.033427,0.000000,0.010000,0.010000,0.000000
yellow,486.386331,310.373379,0.000000,0.010000,0.010000,0.000000
yellow,474.867217,304.124144,0.000000,0.010000,0.010000,0.000000
yellow,471.433703,297.168978,0.000000,0.010000,0.010000,0.000000
yellow,470.626513,290.257962,0.000000,0.010000,0.010000,0.000000
yellow,471.415135,283.931949,0.000000,0.010000,0.010000,0.000000
yellow,473.533865,277.792535,0.000000,0.010000,0.010000,0.000000
yellow,477.276430,270.437631,0.000000,0.010000,0.010000,0.000000
yellow,481.130879,263.324422,0.000000,0.010000,0.010000,0.000000
yellow,485.045816,256.293871,0.000000,0.010000,0.010000,0.000000
yellow,488.996220,249.303088,0.000000,0.010000,0.010000,0.000000
yellow,492.969580,242.335692,0.000000,0.010000,0.010000,0.000000
yellow,496.963197,235.387643,0.000000,0.010000,0.010000,0.000000
yellow,500.969742,228.451608,0.000000,0.010000,0.010000,0.000000
yellow,504.983427,221.522304,0.000000,0.010000,0.010000,0.000000
yellow,509.004998,214.600569,0.000000,0.010000,0.010000,0.000000
yellow,513.031440,207.684256,0.000000,0.010000,0.010000,0.000000
yellow,517.059847,200.770543,0.000000,0.010000,0.010000,0.000000
yellow,521.089942,193.860338,0.000000,0.010000,0.010000,0.000000
yellow,525.118617,186.951516,0.000000,0.010000,0.010000,0.000000
yellow,529.145707,180.043484,0.000000,0.010000,0.010000,0.000000
yellow,533.166537,173.135649,0.000000,0.010000,0.010000,0.000000
yellow,537.178981,166.226936,0.000000,0.010000,0.010000,0.000000
yellow,541.181410,159.317175,0.000000,0.010000,0.010000,0.000000
yellow,545.167222,152.405669,0.000000,0.010000,0.010000,0.000000
yellow,549.119078,145.493074,0.000000,0.010000,0.010000,0.000000
yellow,553.020011,138.586486,0.000000,0.010000,0.010000,0.000000
yellow,556.809747,131.722172,0.000000,0.010000,0.010000,0.000000
yellow,559.852195,125.682172,0.000000,0.010000,0.010000,0.000000
yellow,560.957533,121.629661,0.000000,0.010000,0.010000,0.000000
yellow,562.129152,114.304014,0.000000,0.010000,0.010000,0.000000
yellow,562.841841,106.644001,0.000000,0.010000,0.010000,0.000000
yellow,563.269139,98.857701,0.000000,0.010000,0.010000,0.000000
yellow,563.494127,91.010364,0.000000,0.010000,0.010000,0.000000
yellow,563.563620,83.314146,0.000000,0.010000,0.010000,0.000000
yellow,562.301503,77.538355,0.000000,0.010000,0.010000,0.000000
yellow,559.751450,70.278112,0.000000,0.010000,0.010000,0.000000
yellow,556.899419,62.960226,0.000000,0.010000,0.010000,0.000000
yellow,553.893367,55.651947,0.000000,0.010000,0.010000,0.000000
yellow,550.784968,48.367417,0.000000,0.010000,0.010000,0.000000
yellow,547.594450,41.117658,0.000000,0.010000,0.010000,0.000000
yellow,544.327771,33.929184,0.000000,0.010000,0.010000,0.000000
yellow,541.009114,27.004271,0.000000,0.010000,0.010000,0.000000
yellow,537.857749,22.374477,0.000000,0.010000,0.010000,0.000000
yellow,535.038862,20.155860,0.000000,0.010000,0.010000,0.000000
yellow,531.180998,18.035142,0.000000,0.010000,0.010000,0.000000
yellow,524.032419,14.375071,0.000000,0.010000,0.010000,0.000000
yellow,516.944910,10.854777,0.000000,0.010000,0.010000,0.000000
yellow,509.777574,7.365704,0.000000,0.010000,0.010000,0.000000
yellow,502.586410,3.895341,0.000000,0.010000,0.010000,0.000000
yellow,495.383685,0.436657,0.000000,0.010000,0.010000,0.000000
yellow,488.173821,-3.013998,0.000000,0.010000,0.010000,0.000000
yellow,480.958793,-6.458989,0.000000,0.010000,0.010000,0.000000
yellow,473.738947,-9.901020,0.000000,0.010000,0.010000,0.000000
yellow,466.959887,-13.111989,0.000000,0.010000,0.010000,0.000000
yellow,460.335872,-15.231238,0.000000,0.010000,0.010000,0.000000
yellow,453.111034,-16.635113,0.000000,0.010000,0.010000,0.000000
yellow,445.677327,-17.463896,0.000000,0.010000,0.010000,0.000000
yellow,438.150069,-17.760247,0.000000,0.010000,0.010000,0.000000
yellow,430.594524,-17.586352,0.000000,0.010000,0.010000,0.000000
yellow,423.051414,-16.942637,0.000000,0.010000,0.010000,0.000000
yellow,415.428160,-15.825722,0.000000,0.010000,0.010000,0.000000
yellow,407.657458,-14.453803,0.000000,0.010000,0.010000,0.000000
yellow,400.031228,-12.946867,0.000000,0.010000,0.010000,0.000000
yellow,392.529016,-11.207463,0.000000,0.010000,0.010000,0.000000
yellow,385.163935,-9.169330,0.000000,0.010000,0.010000,0.000000
yellow,377.968118,-6.763603,0.000000,0.010000,0.010000,0.000000
yellow,370.970235,-3.958083,0.000000,0.010000,0.010000,0.000000
yellow,364.190373,-0.752893,0.000000,0.010000,0.010000,0.000000
yellow,357.725356,2.965448,0.000000,0.010000,0.010000,0.000000
yellow,351.566733,7.124338,0.000000,0.010000,0.010000,0.000000
yellow,345.754756,11.730000,0.000000,0.010000,0.010000,0.000000
yellow,340.349245,16.800670,0.000000,0.010000,0.010000,0.000000
yellow,335.404134,22.333680,0.000000,0.010000,0.010000,0.000000
yellow,330.899953,28.255213,0.000000,0.010000,0.010000,0.000000
yellow,326.764521,34.679781,0.000000,0.010000,0.010000,0.000000
yellow,322.688440,41.734965,0.000000,0.010000,0.010000,0.000000
yellow,318.377832,48.762453,0.000000,0.010000,0.010000,0.000000
yellow,313.928172,55.540691,0.000000,0.010000,0.010000,0.000000
yellow,309.405160,62.222905,0.000000,0.010000,0.010000,0.000000
yellow,304.825297,68.840111,0.000000,0.010000,0.010000,0.000000
yellow,300.208551,75.418658,0.000000,0.010000,0.010000,0.000000
yellow,295.563858,81.969191,0.000000,0.010000,0.010000,0.000000
yellow,290.896641,88.497866,0.000000,0.010000,0.010000,0.000000
yellow,286.203456,95.002350,0.000000,0.010000,0.010000,0.000000
yellow,281.492020,101.490512,0.000000,0.010000,0.010000,0.000000
yellow,276.767321,107.967018,0.000000,0.010000,0.010000,0.000000
yellow,272.027248,114.430272,0.000000,0.010000,0.010000,0.000000
yellow,267.270829,120.879951,0.000000,0.010000,0.010000,0.000000
yellow,262.504106,127.321338,0.000000,0.010000,0.010000,0.000000
yellow,257.726744,133.754294,0.000000,0.010000,0.010000,0.000000
yellow,252.933750,140.175503,0.000000,0.010000,0.010000,0.000000
yellow,248.129320,146.588807,0.000000,0.010000,0.010000,0.000000
yellow,243.312566,152.994281,0.000000,0.010000,0.010000,0.000000
yellow,238.480904,159.391601,0.000000,0.010000,0.010000,0.000000
yellow,233.629106,165.781116,0.000000,0.010000,0.010000,0.000000
yellow,228.742998,172.167678,0.000000,0.010000,0.010000,0.000000
yellow,223.702332,178.638465,0.000000,0.010000,0.010000,0.000000
yellow,217.634236,185.338791,0.000000,0.010000,0.010000,0.000000
yellow,209.508296,191.140009,0.000000,0.010000,0.010000,0.000000
yellow,203.490708,193.472208,0.000000,0.010000,0.010000,0.000000
yellow,197.261441,194.534302,0.000000,0.010000,0.010000,0.000000
yellow,191.199054,194.515933,0.000000,0.010000,0.010000,0.000000
yellow,185.452640,193.692833,0.000000,0.010000,0.010000,0.000000
yellow,176.936451,191.324762,0.000000,0.010000,0.010000,0.000000
yellow,169.229533,188.486962,0.000000,0.010000,0.010000,0.000000
yellow,161.726392,185.534413,0.000000,0.010000,0.010000,0.000000
yellow,154.272572,182.533533,0.000000,0.010000,0.010000,0.000000
yellow,146.843147,179.503669,0.000000,0.010000,0.010000,0.000000
yellow,139.435494,176.442447,0.000000,0.010000,0.010000,0.000000
yellow,132.032256,173.374459,0.000000,0.010000,0.010000,0.000000
yellow,124.642310,170.284801,0.000000,0.010000,0.010000,0.000000
yellow,117.254279,167.191734,0.000000,0.010000,0.010000,0.000000
yellow,109.875204,164.082732,0.000000,0.010000,0.010000,0.000000
yellow,102.496630,160.972776,0.000000,0.010000,0.010000,0.000000
yellow,95.125782,157.848116,0.000000,0.010000,0.010000,0.000000
yellow,87.754936,154.723451,0.000000,0.010000,0.010000,0.000000
yellow,80.389566,151.587744,0.000000,0.010000,0.010000,0.000000
yellow,73.025303,148.449806,0.000000,0.010000,0.010000,0.000000
yellow,65.663973,145.305622,0.000000,0.010000,0.010000,0.000000
yellow,58.305236,142.155917,0.000000,0.010000,0.010000,0.000000
yellow,50.947453,139.004056,0.000000,0.010000,0.010000,0.000000
yellow,43.593556,135.843428,0.000000,0.010000,0.010000,0.000000
yellow,36.239659,132.682797,0.000000,0.010000,0.010000,0.000000
yellow,28.889603,129.512882,0.000000,0.010000,0.010000,0.000000
yellow,21.540113,126.341598,0.000000,0.010000,0.010000,0.000000
yellow,14.193092,123.163787,0.000000,0.010000,0.010000,0.000000
yellow,6.847752,119.981529,0.000000,0.010000,0.010000,0.000000
yellow,-0.495961,116.794374,0.000000,0.010000,0.010000,0.000000
yellow,-7.837304,113.600082,0.000000,0.010000,0.010000,0.000000
yellow,-15.177322,110.400839,0.000000,0.010000,0.010000,0.000000
yellow,-22.514860,107.192342,0.000000,0.010000,0.010000,0.000000
yellow,-29.850955,103.975395,0.000000,0.010000,0.010000,0.000000
yellow,-37.185351,100.748515,0.000000,0.010000,0.010000,0.000000
yellow,-44.519529,97.500578,0.000000,0.010000,0.010000,0.000000
yellow,-51.858542,94.229572,0.000000,0.010000,0.010000,0.000000
yellow,-59.233048,90.897173,0.000000,0.010000,0.010000,0.000000
yellow,-67.080792,87.146951,0.000000,0.010000,0.010000,0.000000
yellow,-75.205709,80.497125,0.000000,0.010000,0.010000,0.000000
yellow,-78.883535,74.672493,0.000000,0.010000,0.010000,0.000000
yellow,-80.796448,67.784530,0.000000,0.010000,0.010000,0.000000
yellow,-80.343299,60.348699,0.000000,0.010000,0.010000,0.000000
yellow,-77.104996,53.395589,0.000000,0.010000,0.010000,0.000000
yellow,-72.347446,48.818422,0.000000,0.010000,0.010000,0.000000
yellow,-66.079748,43.826448,0.000000,0.010000,0.010000,0.000000
yellow,-59.806640,38.846385,0.000000,0.010000,0.010000,0.000000
yellow,-53.575641,33.876340,0.000000,0.010000,0.010000,0.000000
yellow,-47.327326,28.880752,0.000000,0.010000,0.010000,0.000000
yellow,-41.079082,23.885042,0.000000,0.010000,0.010000,0.000000
yellow,-34.830934,18.889170,0.000000,0.010000,0.010000,0.000000
yellow,-28.582786,13.893297,0.000000,0.010000,0.010000,0.000000
yellow,-22.334793,8.897211,0.000000,0.010000,0.010000,0.000000
yellow,-16.086861,3.901040,0.000000,0.010000,0.010000,0.000000
yellow,-9.838930,-1.095132,0.000000,0.010000,0.010000,0.000000
big_orange,4.059586,5.716597,0.000000,0.010000,0.010000,0.000000
big_orange,4.684381,5.216951,0.000000,0.010000,0.010000,0.000000
big_orange,-4.684387,-5.216973,0.000000,0.010000,0.010000,0.000000
big_orange,-4.059606,-5.716607,0.000000,0.010000,0.010000,0.000000
car_start,-4.217232,3.372678,-0.674581,0.000000,0.000000,0.000000
